No_;Location;Inventory;Saleable qty
020772;110;.000000;.000000
018601;110;.000000;.000000
028273;110;.000000;.000000
003173;110;.000000;.000000
008905;110;5.000000;5.000000
043351;110;4.000000;4.000000
021603;110;.000000;.000000
007511;110;.000000;.000000
027518;110;1.000000;1.000000
025662;110;.000000;.000000
003946;110;5.000000;5.000000
018026;110;.000000;.000000
018545;110;.000000;.000000
026503;110;.000000;.000000
025992;110;37.440000;37.440000
005266;110;.000000;.000000
040327;110;3.000000;3.000000
046881;110;9.000000;9.000000
006082;110;.000000;.000000
007784;110;.000000;.000000
027615;110;3.000000;3.000000
002629;110;2.000000;2.000000
008097;110;.000000;.000000
027151;110;3.000000;3.000000
000563;110;.000000;.000000
021021;110;.000000;.000000
028616;110;3.000000;3.000000
016363;110;.000000;.000000
042951;110;4.000000;4.000000
046883;110;10.000000;10.000000
040655;110;1.000000;1.000000
045711;110;2.000000;2.000000
015119;110;.000000;.000000
002015;110;.000000;.000000
002070;110;32.000000;32.000000
002857;110;.000000;.000000
017727;110;.000000;.000000
017752;110;.000000;.000000
017920;110;.000000;.000000
027153;110;2.000000;2.000000
039219;110;2.000000;2.000000
004591;110;9.000000;9.000000
041524;110;12.000000;12.000000
042410;110;13.000000;13.000000
019696;110;9.000000;9.000000
048133;110;1.000000;1.000000
017658;110;.000000;.000000
008296;110;23.000000;23.000000
002725;110;7.000000;7.000000
003976;110;-3.000000;-3.000000
022391;110;-4.000000;-4.000000
027541;110;12.000000;12.000000
003794;110;1.000000;1.000000
034764;110;4.000000;4.000000
034813;110;.000000;.000000
041077;110;2.000000;1.000000
002066;110;.000000;.000000
025624;110;2.000000;2.000000
027401;110;63.000000;63.000000
003389;110;.000000;.000000
016393;110;.000000;.000000
015693;110;6.000000;6.000000
005129;110;-1.000000;-1.000000
046904;110;9.000000;9.000000
034674;110;6.000000;6.000000
041058;110;14.000000;14.000000
003602;110;24.000000;24.000000
007158;110;.000000;.000000
015159;110;.000000;.000000
028309;110;.000000;.000000
026711;110;.000000;.000000
005748;110;.000000;.000000
020463;110;.000000;.000000
022918;110;1.000000;1.000000
003589;110;29.000000;29.000000
018594;110;.000000;.000000
007238;110;.000000;.000000
016739;110;.000000;.000000
016692;110;.000000;.000000
040342;110;4.000000;4.000000
039610;110;.000000;.000000
041368;110;3.000000;3.000000
040592;110;5.000000;5.000000
017761;110;-5.000000;-5.000000
017671;110;.000000;.000000
017896;110;.000000;.000000
000177;110;.000000;.000000
005588;110;.000000;.000000
006859;110;2.000000;2.000000
045009;110;7.000000;7.000000
009595;110;70.000000;49.000000
002942;110;28.400000;27.400000
024963;110;.000000;.000000
042367;110;4.000000;4.000000
017933;110;.000000;.000000
026059;110;.000000;.000000
005300;110;1.000000;1.000000
016622;110;.000000;.000000
006960;110;1.000000;1.000000
001682;110;12.000000;12.000000
007365;110;.000000;.000000
046899;110;9.000000;9.000000
039057;110;5.000000;5.000000
002749;110;.000000;.000000
000710;110;.000000;.000000
006850;110;1.000000;1.000000
020321;110;1.000000;1.000000
028602;110;.000000;.000000
024961;110;5.000000;5.000000
003461;110;2.000000;2.000000
040478;110;5.000000;5.000000
003916;110;1.000000;1.000000
024893;110;.000000;.000000
004352;110;6.880000;6.880000
034528;110;4.000000;4.000000
040683;110;11.000000;11.000000
002731;110;5.000000;5.000000
019445;110;3.000000;3.000000
005419;110;.000000;.000000
026652;110;3.000000;3.000000
039136;110;5.000000;5.000000
040686;110;10.000000;10.000000
044863;110;.000000;.000000
045515;110;18.000000;18.000000
047875;110;17.000000;16.000000
000419;110;.000000;.000000
015461;110;10.000000;10.000000
007701;110;.000000;.000000
017476;110;.000000;.000000
018501;110;.000000;.000000
042468;110;13.000000;13.000000
028829;110;.000000;.000000
008686;110;.000000;.000000
015338;110;-5.000000;-5.000000
001726;110;5.000000;5.000000
017517;110;-4.000000;-4.000000
018423;110;.000000;.000000
019458;110;.000000;.000000
006989;110;.000000;.000000
006634;110;1.440000;1.440000
027334;110;.000000;.000000
004522;110;5.000000;5.000000
042636;110;-1.000000;-1.000000
005398;110;.000000;.000000
020976;110;9.000000;9.000000
005356;110;.000000;.000000
019842;110;10.000000;10.000000
020554;110;-5.000000;-5.000000
000101;110;.000000;.000000
034814;110;1.000000;1.000000
039164;110;5.000000;5.000000
041115;110;3.000000;3.000000
042629;110;.000000;.000000
010691;110;4.000000;4.000000
005095;110;.000000;.000000
018410;110;.000000;.000000
004789;110;.000000;.000000
001778;110;.000000;.000000
021084;110;1.000000;1.000000
020706;110;.000000;.000000
010654;110;.000000;.000000
026296;110;.000000;.000000
047439;110;.000000;.000000
028460;110;4.000000;4.000000
034827;110;8.640000;8.640000
007211;110;-1.000000;-1.000000
008470;110;.000000;.000000
021628;110;13.000000;13.000000
003279;110;1.000000;1.000000
007403;110;.000000;.000000
018399;110;.000000;.000000
034578;110;6.000000;6.000000
043553;110;-1.000000;-1.000000
031366;110;3.000000;3.000000
042685;110;.000000;.000000
005018;110;11.000000;11.000000
026633;110;4.000000;4.000000
019531;110;5.000000;5.000000
031058;110;6.000000;5.000000
031112;110;.000000;.000000
038381;110;.000000;.000000
048204;110;12.000000;12.000000
008049;110;24.000000;24.000000
021101;110;.000000;.000000
015429;110;9.000000;9.000000
026329;110;11.000000;11.000000
002293;110;.000000;.000000
022340;110;1.000000;1.000000
025873;110;.000000;.000000
029705;110;-319.000000;-319.000000
026108;110;5.000000;3.000000
003141;110;.000000;.000000
015628;110;.000000;.000000
017024;110;.000000;.000000
010301;110;.000000;.000000
007408;110;.000000;.000000
031408;110;4.000000;4.000000
041049;110;6.000000;6.000000
048936;110;.000000;.000000
004815;110;.000000;.000000
022445;110;9.000000;8.000000
015473;110;.000000;.000000
024988;110;.000000;.000000
003691;110;.000000;.000000
001861;110;2.000000;2.000000
026682;110;1.000000;1.000000
002076;110;-2.000000;-2.000000
002918;110;.000000;.000000
021490;110;.000000;.000000
005180;110;.000000;.000000
039145;110;5.000000;5.000000
043470;110;19.000000;19.000000
034448;110;2.000000;2.000000
008762;110;10.000000;10.000000
017839;110;.000000;.000000
001279;110;15.000000;15.000000
008514;110;.000000;.000000
020953;110;.000000;.000000
017487;110;.000000;.000000
002771;110;19.000000;19.000000
025530;110;3.000000;3.000000
020546;110;13.000000;13.000000
002562;110;14.000000;14.000000
028479;110;3.000000;3.000000
022472;110;.000000;.000000
039713;110;.000000;.000000
040606;110;5.000000;5.000000
030819;110;6.000000;6.000000
036929;110;3.000000;3.000000
027323;110;13.000000;13.000000
000513;110;2.000000;2.000000
003190;110;-3.000000;-3.000000
025668;110;.000000;.000000
008223;110;.000000;.000000
002032;110;.000000;.000000
022366;110;.000000;.000000
047105;110;.000000;.000000
026638;110;.000000;.000000
007520;110;.000000;.000000
020517;110;17.000000;17.000000
018744;110;.000000;.000000
004619;110;4.000000;4.000000
000587;110;.000000;.000000
028439;110;.000000;.000000
018722;110;.000000;.000000
000092;110;23.000000;23.000000
017482;110;.000000;.000000
043132;110;12.000000;12.000000
046918;110;6.000000;6.000000
046975;110;10.000000;10.000000
029768;110;5.000000;5.000000
025523;110;5.000000;5.000000
023249;110;12.000000;12.000000
018044;110;.000000;.000000
003756;110;-1.000000;-1.000000
005526;110;.000000;.000000
015688;110;13.000000;13.000000
005817;110;.000000;.000000
001763;110;11.000000;11.000000
031345;110;10.000000;10.000000
025528;110;5.000000;5.000000
005521;110;11.000000;10.000000
005769;110;4.000000;4.000000
022381;110;3.000000;2.000000
019406;110;-1.000000;-1.000000
020058;110;.000000;.000000
021171;110;.000000;.000000
039001;110;-10.000000;-10.000000
047445;110;2.000000;2.000000
042812;110;5.000000;5.000000
004498;110;2.000000;2.000000
004527;110;12.000000;12.000000
016102;110;1.000000;1.000000
022856;110;12.000000;12.000000
017267;110;-1.000000;-1.000000
017069;110;.000000;.000000
021623;110;.000000;.000000
016476;110;.000000;.000000
002919;110;.000000;.000000
010026;110;.000000;.000000
018661;110;-2.000000;-2.000000
019880;110;7.000000;7.000000
021352;110;44.000000;43.000000
021650;110;.000000;.000000
016412;110;.000000;.000000
039771;110;6.000000;6.000000
040246;110;.000000;.000000
007982;110;.000000;.000000
004361;110;.000000;.000000
015877;110;.000000;.000000
022546;110;.000000;.000000
010108;110;.000000;.000000
027485;110;28.000000;27.000000
022508;110;.000000;.000000
015413;110;7.000000;7.000000
027784;110;3.000000;3.000000
022926;110;4.000000;4.000000
007281;110;.000000;.000000
023251;110;1.000000;1.000000
003300;110;16.000000;16.000000
001751;110;.000000;.000000
045029;110;9.000000;9.000000
031137;110;13.000000;13.000000
019867;110;9.000000;9.000000
005288;110;.000000;.000000
002963;110;.000000;.000000
020945;110;8.000000;8.000000
016335;110;.000000;.000000
005826;110;.000000;.000000
038350;110;1.000000;1.000000
027758;110;.000000;.000000
002639;110;11.000000;11.000000
026581;110;32.000000;32.000000
003162;110;30.500000;30.500000
024853;110;5.000000;5.000000
025746;110;.000000;.000000
007953;110;50.000000;50.000000
006600;110;.000000;.000000
000105;110;.000000;.000000
046903;110;10.000000;10.000000
008290;110;18.000000;18.000000
006024;110;.000000;.000000
019281;110;.000000;.000000
026058;110;.000000;.000000
008288;110;.000000;.000000
026238;110;2.000000;2.000000
005809;110;.000000;.000000
043593;110;2.000000;2.000000
031875;110;.000000;.000000
019693;110;17.000000;17.000000
005011;110;10.000000;10.000000
022331;110;.000000;.000000
022429;110;11.000000;10.000000
021892;110;6.000000;6.000000
003431;110;3.000000;3.000000
029824;110;14.000000;14.000000
041380;110;3.000000;3.000000
043403;110;3.000000;3.000000
041027;110;16.000000;16.000000
004507;110;6.000000;6.000000
030815;110;3.000000;3.000000
003956;110;.000000;.000000
007067;110;.000000;.000000
004461;110;10.000000;10.000000
038489;110;32.000000;32.000000
038537;110;19.000000;19.000000
018030;110;2.000000;2.000000
017731;110;.000000;.000000
011913;110;.000000;.000000
026690;110;2.000000;2.000000
018051;110;-3.000000;-3.000000
017424;110;.000000;.000000
007873;110;.000000;.000000
028645;110;.000000;.000000
031409;110;9.000000;9.000000
015131;110;.000000;.000000
012043;110;3.000000;3.000000
004729;110;.000000;.000000
019548;110;.000000;.000000
028577;110;.000000;.000000
026609;110;3.000000;3.000000
006107;110;.000000;.000000
028886;110;1.000000;1.000000
005051;110;.000000;.000000
008744;110;-3.000000;-3.000000
032950;110;5.000000;5.000000
040590;110;3.000000;3.000000
038551;110;5.000000;5.000000
004847;110;4.000000;4.000000
002680;110;.000000;.000000
008807;110;.000000;.000000
001464;110;10.000000;10.000000
008127;110;10.000000;8.000000
006067;110;3.000000;3.000000
001818;110;1.000000;1.000000
041143;110;5.000000;5.000000
044918;110;3.000000;3.000000
019640;110;12.000000;12.000000
017818;110;.000000;.000000
007966;110;80.833300;80.833300
005071;110;.000000;.000000
007977;110;-6.000000;-6.000000
039053;110;.000000;.000000
019710;110;5.000000;5.000000
034516;110;2.000000;2.000000
022188;110;13.000000;13.000000
005098;110;.000000;.000000
006352;110;.000000;.000000
043439;110;20.000000;20.000000
038483;110;22.000000;22.000000
007601;110;.000000;.000000
028161;110;45.000000;45.000000
028304;110;4.000000;4.000000
015464;110;.000000;.000000
002460;110;-1.000000;-1.000000
005459;110;1.000000;1.000000
008355;110;24.000000;24.000000
031403;110;.000000;.000000
045171;110;14.000000;14.000000
007547;110;.000000;.000000
008084;110;.000000;.000000
028286;110;7.000000;7.000000
016293;110;.000000;.000000
028807;110;.000000;.000000
040594;110;3.000000;3.000000
030957;110;25.000000;25.000000
021118;110;.000000;.000000
002409;110;4.000000;4.000000
027177;110;2.000000;2.000000
007902;110;.000000;.000000
006535;110;.000000;.000000
027214;110;2.000000;2.000000
012157;110;3.000000;3.000000
006854;110;.000000;.000000
000787;110;.000000;.000000
036851;110;4.000000;4.000000
038367;110;-1.000000;-1.000000
012343;110;4.000000;4.000000
028213;110;20.000000;20.000000
003355;110;.000000;.000000
018054;110;.000000;.000000
026305;110;7.000000;7.000000
021472;110;.000000;.000000
006851;110;.000000;.000000
004741;110;4.000000;4.000000
007525;110;.000000;.000000
005537;110;4.000000;4.000000
017554;110;.000000;.000000
028408;110;5.000000;5.000000
015446;110;4.000000;4.000000
017328;110;.000000;.000000
015507;110;7.000000;7.000000
003027;110;.000000;.000000
045032;110;9.000000;9.000000
004203;110;3.000000;3.000000
025595;110;4.000000;3.000000
026075;110;6.000000;6.000000
013079;110;1.000000;1.000000
015506;110;.000000;.000000
008583;110;-5.000000;-5.000000
029787;110;82.000000;82.000000
002915;110;.000000;.000000
008960;110;.000000;.000000
000878;110;17.000000;17.000000
030921;110;.000000;.000000
040483;110;5.000000;5.000000
026463;110;10.000000;9.000000
027493;110;5.000000;5.000000
028407;110;6.000000;6.000000
021358;110;.000000;.000000
006751;110;1.000000;1.000000
017793;110;.000000;.000000
000897;110;.000000;.000000
039737;110;56.000000;56.000000
000013;110;.000000;.000000
021916;110;14.000000;13.000000
018102;110;.000000;.000000
019602;110;-6.000000;-6.000000
001103;110;.000000;.000000
023025;110;.000000;.000000
028770;110;1.000000;1.000000
005171;110;.000000;.000000
027677;110;4.000000;4.000000
034696;110;14.000000;14.000000
040633;110;3.000000;3.000000
003651;110;26.000000;26.000000
004190;110;.000000;.000000
015493;110;10.000000;9.000000
026358;110;1.000000;1.000000
019585;110;.000000;.000000
004463;110;10.000000;10.000000
022113;110;5.000000;5.000000
025727;110;2.000000;2.000000
007456;110;-6.000000;-6.000000
025926;110;.000000;.000000
019760;110;5.000000;5.000000
006997;110;.000000;.000000
028636;110;1.000000;1.000000
016373;110;.000000;.000000
042653;110;2.000000;2.000000
017356;110;.000000;.000000
047938;110;1.000000;1.000000
047940;110;3.000000;3.000000
003895;110;7.000000;7.000000
022074;110;1.000000;1.000000
002717;110;.000000;.000000
024324;110;11.000000;11.000000
007761;110;.000000;.000000
016231;110;.000000;.000000
015260;110;.000000;.000000
003150;110;.000000;.000000
018011;110;.000000;.000000
000056;110;.000000;.000000
034743;110;2.000000;2.000000
034501;110;2.000000;2.000000
042656;110;11.000000;11.000000
020451;110;.000000;.000000
008225;110;78.000000;75.000000
034757;110;19.000000;19.000000
021917;110;12.000000;12.000000
023198;110;4.000000;4.000000
040411;110;1.000000;1.000000
022210;110;25.000000;25.000000
021888;110;3.000000;3.000000
024956;110;6.000000;6.000000
003205;110;.000000;.000000
008453;110;.000000;.000000
008022;110;.000000;.000000
013139;110;12.000000;12.000000
008490;110;.000000;.000000
026620;110;.000000;.000000
025900;110;.000000;.000000
025547;110;13.000000;13.000000
003375;110;.000000;.000000
031286;110;4.000000;4.000000
045014;110;.000000;.000000
006285;110;.000000;.000000
023046;110;7.000000;7.000000
020563;110;17.000000;17.000000
015569;110;.000000;.000000
003246;110;.210000;.210000
000078;110;.000000;.000000
004902;110;.000000;.000000
019780;110;3.000000;3.000000
004881;110;.000000;.000000
026455;110;.000000;.000000
006398;110;.000000;.000000
025986;110;11.000000;10.000000
019250;110;.000000;.000000
001173;110;11.000000;11.000000
025787;110;.000000;.000000
026702;110;.000000;.000000
006409;110;.000000;.000000
026126;110;8.000000;8.000000
022083;110;2.000000;2.000000
026095;110;5.000000;5.000000
042720;110;6.000000;6.000000
042898;110;34.000000;34.000000
006097;110;.000000;.000000
004267;110;5.000000;5.000000
008451;110;.000000;.000000
020751;110;.000000;.000000
017058;110;.000000;.000000
027231;110;4.000000;4.000000
041178;110;2.000000;2.000000
002505;110;2.000000;2.000000
002548;110;.000000;.000000
008780;110;.000000;.000000
004360;110;.000000;.000000
023449;110;.000000;.000000
043409;110;-1.000000;-1.000000
038387;110;17.000000;17.000000
042639;110;.000000;.000000
042651;110;1.000000;1.000000
021927;110;.000000;.000000
047914;110;4.000000;4.000000
003599;110;19.000000;19.000000
020542;110;.000000;.000000
017982;110;1.000000;1.000000
028233;110;4.000000;4.000000
004508;110;3.000000;2.000000
008264;110;17.000000;17.000000
016493;110;.000000;.000000
040553;110;3.000000;3.000000
041423;110;.000000;.000000
002009;110;.000000;.000000
005409;110;.000000;.000000
007255;110;.000000;.000000
008515;110;.000000;.000000
019442;110;2.000000;2.000000
039719;110;.000000;.000000
025983;110;17.000000;17.000000
006120;110;.000000;.000000
020513;110;6.000000;6.000000
025634;110;.000000;.000000
019272;110;.000000;.000000
008796;110;-5.000000;-5.000000
008224;110;27.000000;25.000000
000131;110;.000000;.000000
003367;110;3.000000;3.000000
005139;110;.000000;.000000
042871;110;10.000000;10.000000
034624;110;3.000000;3.000000
027315;110;23.000000;23.000000
004618;110;3.000000;3.000000
003523;110;.000000;.000000
002072;110;93.000000;93.000000
025766;110;12.000000;11.000000
007052;110;.000000;.000000
024953;110;3.000000;3.000000
026204;110;37.000000;37.000000
020925;110;6.000000;6.000000
002842;110;2.340000;2.340000
040454;110;2.000000;2.000000
029767;110;.000000;.000000
024394;110;.000000;.000000
017860;110;.000000;.000000
009733;110;1.000000;1.000000
003992;110;.000000;.000000
005798;110;.000000;.000000
025981;110;13.000000;13.000000
023051;110;.000000;.000000
005310;110;.000000;.000000
030939;110;.000000;.000000
040600;110;5.000000;5.000000
041177;110;4.000000;4.000000
007503;110;.000000;.000000
023301;110;1.000000;1.000000
024874;110;1.000000;1.000000
024951;110;2.000000;2.000000
000929;110;.000000;.000000
002376;110;.000000;.000000
038359;110;4.000000;4.000000
007459;110;.000000;.000000
000434;110;12.000000;12.000000
007717;110;.000000;.000000
027149;110;3.000000;3.000000
025033;110;.000000;.000000
003083;110;.000000;.000000
007619;110;.000000;.000000
026381;110;.000000;.000000
026262;110;11.000000;11.000000
018523;110;.000000;.000000
016638;110;.000000;.000000
026670;110;.000000;.000000
005816;110;.000000;.000000
022534;110;.000000;.000000
022542;110;.000000;.000000
007482;110;.000000;.000000
020274;110;.000000;.000000
016362;110;.000000;.000000
028916;110;27.000000;27.000000
017097;110;.000000;.000000
042688;110;6.000000;6.000000
009852;110;5.000000;5.000000
004580;110;6.000000;6.000000
002502;110;3.000000;3.000000
023045;110;4.000000;4.000000
021895;110;-1.000000;-1.000000
015419;110;.000000;.000000
003264;110;22.000000;22.000000
030936;110;1.000000;1.000000
036886;110;3.000000;1.000000
002759;110;-2.000000;-2.000000
022513;110;.000000;.000000
026176;110;34.112000;34.112000
026248;110;14.000000;14.000000
006936;110;1.000000;1.000000
031138;110;2.000000;2.000000
027639;110;2.000000;2.000000
007142;110;-3.000000;-3.000000
000733;110;1.000000;1.000000
008163;110;21.000000;19.000000
007137;110;.000000;.000000
018478;110;.000000;.000000
007364;110;.000000;.000000
024606;110;.000000;.000000
003488;110;1.000000;1.000000
034689;110;4.000000;4.000000
006418;110;.000000;.000000
025923;110;.000000;.000000
002638;110;15.000000;15.000000
027143;110;8.000000;8.000000
020106;110;.000000;.000000
008898;110;-4.000000;-4.000000
003711;110;18.000000;18.000000
016392;110;.000000;.000000
016463;110;.000000;.000000
001317;110;.000000;.000000
031028;110;3.000000;3.000000
039815;110;1.000000;1.000000
036809;110;.000000;.000000
007595;110;.000000;.000000
021689;110;20.000000;20.000000
005790;110;16.000000;16.000000
008123;110;6.000000;5.000000
018483;110;.000000;.000000
004359;110;.000000;.000000
043049;110;2.000000;2.000000
040689;110;4.000000;4.000000
044921;110;3.000000;3.000000
004827;110;.000000;.000000
002471;110;1.000000;1.000000
026367;110;.000000;.000000
003463;110;.000000;.000000
025921;110;.000000;.000000
047453;110;5.000000;5.000000
040499;110;7.000000;7.000000
020001;110;7.000000;7.000000
005344;110;.000000;.000000
004791;110;21.000000;21.000000
026705;110;.000000;.000000
003374;110;.000000;.000000
019565;110;.000000;.000000
025551;110;1.000000;1.000000
039778;110;3.000000;3.000000
042823;110;10.000000;10.000000
043130;110;12.000000;12.000000
008377;110;20.000000;20.000000
007615;110;-2.000000;-2.000000
024929;110;8.000000;8.000000
008872;110;.000000;.000000
018519;110;.000000;.000000
021026;110;16.000000;14.000000
001441;110;.000000;.000000
002373;110;3.000000;3.000000
016169;110;.170000;.170000
029589;110;2.000000;2.000000
007144;110;-1.000000;-1.000000
008853;110;.000000;.000000
026584;110;.000000;.000000
020930;110;18.000000;18.000000
043155;110;12.000000;12.000000
047474;110;.000000;.000000
027284;110;7.000000;7.000000
018262;110;.000000;.000000
028843;110;7.000000;7.000000
001027;110;7.000000;7.000000
006967;110;.000000;.000000
015873;110;3.000000;3.000000
019675;110;-2.000000;-2.000000
004422;110;2.000000;2.000000
026580;110;.000000;.000000
018780;110;.000000;.000000
010819;110;2.000000;2.000000
018520;110;.000000;.000000
034424;110;4.000000;4.000000
040537;110;10.000000;10.000000
001201;110;7.000000;7.000000
000783;110;.000000;.000000
004573;110;6.000000;6.000000
006003;110;.000000;.000000
015221;110;12.000000;12.000000
022552;110;.000000;.000000
019517;110;.000000;.000000
016530;110;.000000;.000000
006927;110;.000000;.000000
020362;110;.000000;.000000
042873;110;47.000000;47.000000
042941;110;12.000000;12.000000
022334;110;.000000;.000000
004572;110;7.000000;6.000000
026137;110;8.000000;8.000000
007991;110;62.000000;61.000000
006744;110;.000000;.000000
021648;110;.000000;.000000
015861;110;.000000;.000000
028261;110;62.000000;62.000000
008499;110;.000000;.000000
008821;110;.000000;.000000
002847;110;.000000;.000000
017637;110;.000000;.000000
003513;110;.000000;.000000
031432;110;6.000000;6.000000
003471;110;2.000000;2.000000
031132;110;4.000000;4.000000
006579;110;4.780000;4.780000
024884;110;.000000;.000000
005465;110;.000000;.000000
003862;110;30.000000;29.000000
025778;110;38.880000;38.880000
005973;110;.000000;.000000
008413;110;.000000;.000000
020031;110;10.000000;10.000000
004223;110;10.000000;10.000000
021984;110;.000000;.000000
002617;110;5.000000;5.000000
000156;110;.000000;.000000
026235;110;2.000000;1.000000
024989;110;10.000000;10.000000
038565;110;12.000000;12.000000
022191;110;16.000000;16.000000
002689;110;.000000;.000000
002635;110;10.000000;10.000000
007431;110;.000000;.000000
015343;110;.000000;.000000
018066;110;.000000;.000000
043675;110;653.000000;649.000000
021172;110;.000000;.000000
040515;110;3.000000;3.000000
004482;110;2.000000;2.000000
031069;110;4.000000;4.000000
021982;110;.000000;.000000
006328;110;.000000;.000000
002481;110;4.000000;4.000000
023011;110;.000000;.000000
008448;110;.000000;.000000
028158;110;44.000000;44.000000
015281;110;11.000000;11.000000
024985;110;.000000;.000000
043175;110;4.000000;4.000000
046879;110;10.000000;10.000000
021569;110;6.000000;6.000000
027456;110;18.000000;18.000000
016089;110;5.000000;5.000000
021537;110;.000000;.000000
016287;110;1.000000;1.000000
006798;110;.000000;.000000
042828;110;10.000000;10.000000
045191;110;41.000000;41.000000
004214;110;8.000000;8.000000
017865;110;.000000;.000000
023242;110;2.000000;2.000000
005036;110;3.000000;3.000000
007914;110;-7.000000;-7.000000
006027;110;6.000000;6.000000
006778;110;.000000;.000000
016452;110;.000000;.000000
043450;110;20.000000;20.000000
048173;110;6.000000;5.000000
017888;110;.000000;.000000
008411;110;-2.000000;-2.000000
007152;110;.000000;.000000
003795;110;5.000000;5.000000
005283;110;.000000;.000000
023309;110;-5.000000;-5.000000
003085;110;.000000;.000000
003216;110;6.000000;6.000000
005379;110;60.000000;60.000000
020320;110;.000000;.000000
018325;110;2.000000;2.000000
002613;110;.000000;.000000
019991;110;23.000000;23.000000
022119;110;.000000;.000000
006343;110;2.000000;2.000000
026025;110;36.900000;35.900000
016748;110;.000000;.000000
022135;110;10.000000;10.000000
017384;110;4.000000;4.000000
021610;110;.000000;.000000
040649;110;6.000000;6.000000
040303;110;1.000000;1.000000
007778;110;-1.000000;-1.000000
022973;110;9.000000;5.000000
008813;110;.000000;.000000
023212;110;4.000000;4.000000
019594;110;4.000000;4.000000
016555;110;3.000000;3.000000
020289;110;.000000;.000000
042845;110;5.000000;5.000000
045751;110;1.000000;1.000000
004006;110;7.000000;7.000000
027185;110;2.000000;2.000000
015505;110;.000000;.000000
001509;110;15.000000;15.000000
020708;110;.000000;.000000
001780;110;-2.000000;-2.000000
008105;110;.000000;.000000
025718;110;13.000000;13.000000
047013;110;10.000000;10.000000
020532;110;.000000;.000000
021889;110;4.000000;4.000000
007818;110;.000000;.000000
005191;110;.000000;.000000
002869;110;.000000;.000000
001880;110;.000000;.000000
034434;110;.000000;.000000
030978;110;.000000;.000000
020384;110;-4.000000;-5.000000
020476;110;4.000000;4.000000
005702;110;.000000;.000000
006160;110;10.000000;10.000000
008464;110;.000000;.000000
001291;110;13.000000;13.000000
002626;110;3.000000;3.000000
019449;110;3.000000;3.000000
034029;110;5.000000;5.000000
042390;110;2.000000;2.000000
001990;110;.000000;.000000
027442;110;5.000000;5.000000
002676;110;.000000;.000000
022069;110;1.000000;1.000000
003855;110;2.000000;2.000000
025042;110;.000000;.000000
026648;110;5.000000;5.000000
019623;110;7.000000;7.000000
022499;110;1.000000;1.000000
017894;110;.000000;.000000
003354;110;.000000;.000000
007888;110;1.000000;1.000000
002458;110;7.000000;7.000000
018711;110;.000000;.000000
017392;110;5.000000;5.000000
008728;110;.000000;.000000
005079;110;.000000;.000000
025720;110;11.000000;10.000000
040507;110;4.000000;4.000000
042884;110;13.000000;13.000000
023269;110;1.000000;1.000000
008188;110;13.000000;12.000000
008190;110;9.000000;8.000000
034772;110;2.000000;2.000000
038600;110;3.000000;3.000000
031325;110;.000000;.000000
047418;110;.000000;.000000
030963;110;.000000;.000000
006530;110;.000000;.000000
019478;110;.000000;.000000
006643;110;.000000;.000000
020900;110;20.000000;20.000000
006606;110;.000000;.000000
028882;110;2.000000;2.000000
026149;110;6.000000;6.000000
004153;110;20.000000;19.000000
002734;110;6.000000;6.000000
019587;110;1.000000;1.000000
046919;110;10.000000;10.000000
048862;110;.000000;.000000
017345;110;.000000;.000000
028869;110;3.000000;3.000000
004233;110;23.000000;23.000000
029374;110;28.684000;28.684000
018463;110;.000000;.000000
005430;110;.000000;.000000
022121;110;6.000000;6.000000
036817;110;3.000000;2.000000
030844;110;4.000000;4.000000
026484;110;5.000000;5.000000
019759;110;10.000000;10.000000
002483;110;.000000;.000000
027196;110;7.000000;7.000000
026166;110;.000000;.000000
002345;110;.000000;.000000
042790;110;37.000000;37.000000
048855;110;.000000;.000000
017649;110;.000000;.000000
017610;110;2.000000;2.000000
008569;110;.000000;.000000
028118;110;37.000000;37.000000
002169;110;5.000000;5.000000
005142;110;.000000;.000000
002013;110;.000000;.000000
007509;110;.000000;.000000
008645;110;.000000;.000000
021891;110;5.000000;5.000000
006728;110;.000000;.000000
002370;110;.000000;.000000
003755;110;-1.000000;-1.000000
008270;110;3.000000;3.000000
002537;110;6.000000;6.000000
023201;110;.000000;.000000
015295;110;16.000000;16.000000
006374;110;10.000000;10.000000
036810;110;3.000000;2.000000
040691;110;2.000000;2.000000
042962;110;.000000;.000000
004615;110;3.000000;3.000000
017831;110;.000000;.000000
019755;110;24.000000;24.000000
003741;110;8.000000;8.000000
031117;110;.000000;.000000
046618;110;.000000;.000000
042386;110;4.000000;4.000000
028881;110;6.000000;6.000000
005020;110;3.000000;3.000000
000281;110;.000000;.000000
002702;110;11.000000;11.000000
003398;110;.000000;.000000
019434;110;2.000000;2.000000
003715;110;14.000000;14.000000
004679;110;.000000;.000000
008284;110;9.000000;9.000000
000100;110;2.000000;2.000000
038430;110;.000000;.000000
019748;110;.000000;.000000
022321;110;.000000;.000000
016101;110;.000000;.000000
000623;110;100.000000;100.000000
003578;110;11.000000;11.000000
006276;110;-1.000000;-1.000000
016587;110;3.000000;3.000000
018583;110;.000000;.000000
042881;110;3.000000;3.000000
000675;110;147.000000;146.000000
018625;110;.000000;.000000
006012;110;-4.000000;-4.000000
029695;110;-12.000000;-12.000000
027162;110;3.000000;3.000000
019762;110;8.000000;8.000000
007013;110;-1.000000;-1.000000
030810;110;1.000000;1.000000
025591;110;2.000000;2.000000
048980;110;36.000000;36.000000
