Month;Year;ItemNo;SalesQty
08;2020;006872;4.000000
08;2020;006878;2.000000
08;2020;006865;1.000000
08;2020;006866;1.000000
08;2020;006788;2.000000
08;2020;006789;1.000000
08;2020;006683;3.000000
08;2020;006687;5.000000
08;2020;006879;5.000000
08;2020;006898;7.000000
08;2020;006870;3.000000
08;2020;006873;3.000000
08;2020;006817;4.000000
08;2020;006829;5.000000
08;2020;006694;43.000000
08;2020;006698;3.000000
08;2020;006899;2.000000
08;2020;006908;3.000000
08;2020;006716;2.000000
08;2020;006723;1.000000
08;2020;006874;5.000000
08;2020;006893;9.000000
08;2020;006914;4.000000
08;2020;006925;2.000000
08;2020;006730;3.000000
08;2020;006732;4.000000
08;2020;006832;2.000000
08;2020;006841;8.000000
08;2020;006901;13.000000
08;2020;006903;10.000000
08;2020;006926;1.000000
08;2020;006942;3.000000
08;2020;006959;1.000000
08;2020;006980;6.000000
08;2020;006854;12.000000
08;2020;006862;6.000000
08;2020;006920;5.000000
08;2020;006922;9.000000
08;2020;006792;3.000000
08;2020;006793;.000000
08;2020;006807;3.000000
08;2020;006814;3.000000
08;2020;006936;2.000000
08;2020;006969;1.000000
08;2020;007008;10.000000
08;2020;007064;8.000000
08;2020;006821;4.000000
08;2020;006825;3.000000
08;2020;006977;95.000000
08;2020;006989;5.000000
08;2020;007065;14.140000
08;2020;007076;22.000000
08;2020;007022;1.000000
08;2020;007038;1.000000
08;2020;007068;8.000000
08;2020;007338;1.000000
08;2020;006835;6.000000
08;2020;006842;1.000000
08;2020;007161;1.000000
08;2020;007344;3.000000
08;2020;007439;-1.000000
08;2020;007471;2.000000
08;2020;006857;55.000000
08;2020;006864;1.000000
08;2020;007339;1.000000
08;2020;007348;34.000000
08;2020;007536;4.000000
08;2020;007537;4.000000
08;2020;007681;4.000000
08;2020;007698;1.000000
08;2020;007700;1.000000
08;2020;007764;12.000000
08;2020;006868;1.000000
08;2020;006869;3.000000
08;2020;007384;5.000000
08;2020;007385;1.000000
08;2020;006877;5.000000
08;2020;006888;-1.000000
08;2020;007765;5.000000
08;2020;007807;1.000000
08;2020;006875;8.000000
08;2020;006876;6.000000
08;2020;006910;2.000000
08;2020;006916;4.000000
08;2020;006957;1.000000
08;2020;006963;-1.000000
08;2020;007569;1.000000
08;2020;007608;2.000000
08;2020;007621;3.000000
08;2020;007715;2.000000
08;2020;007738;2.000000
08;2020;007742;2.000000
08;2020;007769;1.000000
08;2020;007805;10.000000
08;2020;006975;31.000000
08;2020;006976;7.000000
08;2020;006880;2.000000
08;2020;006884;1.000000
08;2020;006981;2.000000
08;2020;007014;3.000000
08;2020;007823;12.000000
08;2020;007953;66.000000
08;2020;006900;11.000000
08;2020;006905;.000000
08;2020;007822;2.000000
08;2020;007955;20.000000
08;2020;007015;16.000000
08;2020;007067;9.090000
08;2020;007341;3.000000
08;2020;007347;59.000000
08;2020;006906;2.000000
08;2020;006912;9.000000
08;2020;007962;154.000000
08;2020;007967;9492.000000
08;2020;007981;1.000000
08;2020;007986;1.000000
08;2020;007386;3.000000
08;2020;007392;5.000000
08;2020;007959;3.000000
08;2020;007963;387.000000
08;2020;007435;1.000000
08;2020;007517;5.000000
08;2020;007550;4.000000
08;2020;007610;13.000000
08;2020;007695;2.000000
08;2020;007697;1.000000
08;2020;007726;4.000000
08;2020;007727;2.000000
08;2020;006918;10.000000
08;2020;006939;2.000000
08;2020;007874;1.000000
08;2020;007965;63.000000
08;2020;007988;27.000000
08;2020;007989;1.000000
08;2020;007998;37.000000
08;2020;008001;86.000000
08;2020;006950;-2.000000
08;2020;006955;3.000000
08;2020;007991;508.000000
08;2020;007992;132.000000
08;2020;007964;955.000000
08;2020;007968;425.000000
08;2020;006983;5.000000
08;2020;007011;1.000000
08;2020;007973;3.000000
08;2020;007977;1.000000
08;2020;007028;1.000000
08;2020;007066;5.050000
08;2020;007997;43.000000
08;2020;008011;1172.000000
08;2020;007144;1.000000
08;2020;007337;1.000000
08;2020;008013;1.000000
08;2020;008015;106.000000
08;2020;007984;1915.000000
08;2020;007990;14.000000
08;2020;008020;1.000000
08;2020;008037;6.000000
08;2020;007340;4.000000
08;2020;007372;1.000000
08;2020;008003;34.000000
08;2020;008005;275.000000
08;2020;008017;187.000000
08;2020;008041;13.000000
08;2020;008038;12.000000
08;2020;008047;52.000000
08;2020;007995;6.000000
08;2020;007996;142.000000
08;2020;008048;69.000000
08;2020;008049;65.000000
08;2020;008043;7.000000
08;2020;008045;7.000000
08;2020;007431;3.000000
08;2020;007772;2.000000
08;2020;007806;2.000000
08;2020;007960;3.000000
08;2020;008010;9074.000000
08;2020;008014;17.000000
08;2020;008027;1.000000
08;2020;008031;26.000000
08;2020;007966;109.000000
08;2020;007985;135.000000
08;2020;008051;29.000000
08;2020;008053;74.000000
08;2020;008036;4.000000
08;2020;008042;7.000000
08;2020;008067;21.000000
08;2020;008068;17.000000
08;2020;007993;53.000000
08;2020;008000;97.000000
08;2020;008052;62.000000
08;2020;008056;2.000000
08;2020;008057;19.000000
08;2020;008059;72.000000
08;2020;008082;2.000000
08;2020;008083;12.000000
08;2020;008004;560.000000
08;2020;008016;57.000000
08;2020;008092;4.000000
08;2020;008122;63.000000
08;2020;008078;11.000000
08;2020;008087;4.000000
08;2020;008071;9.000000
08;2020;008076;29.000000
08;2020;008085;4.000000
08;2020;008093;6.000000
08;2020;008097;2.000000
08;2020;008126;26.000000
08;2020;008030;18.000000
08;2020;008039;10.000000
08;2020;008127;44.000000
08;2020;008128;17.000000
08;2020;008095;2.000000
08;2020;008102;5.000000
08;2020;008130;8.000000
08;2020;008131;19.000000
08;2020;008123;76.000000
08;2020;008157;55.000000
08;2020;008144;.000000
08;2020;008153;1.000000
08;2020;008040;10.000000
08;2020;008044;1.000000
08;2020;008103;1.000000
08;2020;008132;22.000000
08;2020;008160;17.000000
08;2020;008161;25.000000
08;2020;008133;36.000000
08;2020;008137;1.000000
08;2020;008050;118.000000
08;2020;008054;91.000000
08;2020;008158;140.000000
08;2020;008188;44.000000
08;2020;008062;162.000000
08;2020;008063;143.000000
08;2020;008154;1.000000
08;2020;008156;30.000000
08;2020;008196;1.000000
08;2020;008197;1.000000
08;2020;008066;23.000000
08;2020;008074;38.000000
08;2020;008159;239.000000
08;2020;008162;74.000000
08;2020;008205;56.000000
08;2020;008207;55.000000
08;2020;008165;7.000000
08;2020;008169;.000000
08;2020;008187;.000000
08;2020;008193;2.000000
08;2020;008080;15.000000
08;2020;008090;2.000000
08;2020;008163;94.000000
08;2020;008167;69.000000
08;2020;008218;1.000000
08;2020;008220;12.000000
08;2020;008216;28.000000
08;2020;008219;4.000000
08;2020;008222;17.000000
08;2020;008224;55.000000
08;2020;008178;1.000000
08;2020;008189;58.000000
08;2020;008124;82.000000
08;2020;008125;21.000000
08;2020;008225;53.000000
08;2020;008227;30.000000
08;2020;008231;-2.000000
08;2020;008233;-1.000000
08;2020;008129;23.000000
08;2020;008164;9.000000
08;2020;008190;68.000000
08;2020;008191;29.000000
08;2020;008228;16.000000
08;2020;008230;43.000000
08;2020;008239;177.000000
08;2020;008241;2.000000
08;2020;008166;44.000000
08;2020;008168;-1.000000
08;2020;008235;11.000000
08;2020;008237;214.000000
08;2020;008194;10.000000
08;2020;008199;6.000000
08;2020;008171;1.000000
08;2020;008182;1.000000
08;2020;008240;5.000000
08;2020;008242;14.000000
08;2020;008243;3.000000
08;2020;008258;16.000000
08;2020;008202;1.000000
08;2020;008208;41.000000
08;2020;008244;23.000000
08;2020;008245;26.000000
08;2020;008206;105.000000
08;2020;008209;113.000000
08;2020;008210;1.000000
08;2020;008212;74.000000
08;2020;008250;25.000000
08;2020;008252;8.000000
08;2020;008213;37.000000
08;2020;008226;15.000000
08;2020;008261;26.000000
08;2020;008263;48.000000
08;2020;008214;32.000000
08;2020;008215;79.000000
08;2020;008269;8.000000
08;2020;008276;8.000000
08;2020;008254;25.000000
08;2020;008257;4.000000
08;2020;008229;17.000000
08;2020;008232;5.000000
08;2020;008282;10.000000
08;2020;008284;11.000000
08;2020;008234;10.000000
08;2020;008238;202.000000
08;2020;008217;61.000000
08;2020;008223;1.000000
08;2020;008287;14.000000
08;2020;008288;8.000000
08;2020;008266;19.000000
08;2020;008274;2.000000
08;2020;008248;33.000000
08;2020;008251;43.000000
08;2020;008236;12.000000
08;2020;008246;6.000000
08;2020;008292;12.000000
08;2020;008294;20.000000
08;2020;008277;12.000000
08;2020;008278;19.000000
08;2020;008249;.000000
08;2020;008256;34.000000
08;2020;008262;131.000000
08;2020;008264;10.000000
08;2020;008298;8.000000
08;2020;008309;4.000000
08;2020;008280;5.000000
08;2020;008285;7.000000
08;2020;008268;3.000000
08;2020;008270;2.000000
08;2020;008259;104.000000
08;2020;008260;24.000000
08;2020;008275;1.000000
08;2020;008281;5.000000
08;2020;008265;11.000000
08;2020;008267;2.000000
08;2020;008290;23.000000
08;2020;008295;58.000000
08;2020;008313;23.000000
08;2020;008317;32.000000
08;2020;008271;26.000000
08;2020;008273;1.000000
08;2020;008283;22.000000
08;2020;008286;9.000000
08;2020;008297;13.000000
08;2020;008301;18.000000
08;2020;008279;1.000000
08;2020;008296;15.000000
08;2020;008321;28.000000
08;2020;008322;2.000000
08;2020;008289;16.000000
08;2020;008291;9.000000
08;2020;008302;53.000000
08;2020;008310;7.000000
08;2020;008334;15.000000
08;2020;008338;2.000000
08;2020;008339;5.000000
08;2020;008341;28.000000
08;2020;008299;16.000000
08;2020;008300;18.000000
08;2020;008293;48.000000
08;2020;008303;1.000000
08;2020;008318;35.000000
08;2020;008326;48.000000
08;2020;008314;14.000000
08;2020;008315;4.000000
08;2020;008308;9.000000
08;2020;008312;8.000000
08;2020;008344;5.000000
08;2020;008345;17.000000
08;2020;008327;22.000000
08;2020;008331;2.000000
08;2020;008319;25.000000
08;2020;008320;21.000000
08;2020;008316;7.000000
08;2020;008324;16.000000
08;2020;008353;10.000000
08;2020;008364;1.000000
08;2020;008335;23.000000
08;2020;008342;15.000000
08;2020;008368;25.000000
08;2020;008369;42.000000
08;2020;008325;13.000000
08;2020;008329;6.000000
08;2020;008346;3.000000
08;2020;008352;2.000000
08;2020;008323;4.000000
08;2020;008328;14.000000
08;2020;008330;11.000000
08;2020;008340;39.000000
08;2020;008356;19.000000
08;2020;008363;9.000000
08;2020;008376;1.000000
08;2020;008377;48.000000
08;2020;008336;43.000000
08;2020;008337;22.000000
08;2020;008348;10.000000
08;2020;008349;6.000000
08;2020;008381;21.000000
08;2020;008382;32.000000
08;2020;008350;11.000000
08;2020;008359;1.000000
08;2020;008343;16.000000
08;2020;008347;9.000000
08;2020;008370;27.000000
08;2020;008373;9.000000
08;2020;008351;6.000000
08;2020;008354;23.000000
08;2020;008385;33.000000
08;2020;008391;11.000000
08;2020;008386;1.000000
08;2020;008387;1.000000
08;2020;008361;21.000000
08;2020;008362;24.000000
08;2020;008396;1.000000
08;2020;008397;8.000000
08;2020;008355;8.000000
08;2020;008366;4.000000
08;2020;008392;.000000
08;2020;008412;4.000000
08;2020;008409;1.000000
08;2020;008414;2.000000
08;2020;008571;5.000000
08;2020;008579;21.000000
08;2020;008574;1.000000
08;2020;008577;1.000000
08;2020;008367;12.000000
08;2020;008371;44.000000
08;2020;008580;11.000000
08;2020;008581;14.000000
08;2020;008372;2.000000
08;2020;008375;74.000000
08;2020;008365;15.000000
08;2020;008374;53.000000
08;2020;008593;5.000000
08;2020;008607;19.000000
08;2020;008378;4.000000
08;2020;008379;21.000000
08;2020;008599;2.000000
08;2020;008608;3.000000
08;2020;008612;4.000000
08;2020;008615;3.000000
08;2020;008616;5.000000
08;2020;008623;2.000000
08;2020;008384;16.000000
08;2020;008388;29.000000
08;2020;008380;22.000000
08;2020;008383;8.000000
08;2020;008627;5.000000
08;2020;008634;6.000000
08;2020;008638;1.000000
08;2020;008641;7.000000
08;2020;008609;1.000000
08;2020;008622;18.000000
08;2020;008394;16.000000
08;2020;008395;17.000000
08;2020;008390;8.000000
08;2020;008393;.000000
08;2020;008631;1.000000
08;2020;008633;1.000000
08;2020;008652;32.000000
08;2020;008655;10.000000
08;2020;008637;5.000000
08;2020;008647;2.000000
08;2020;008415;3.000000
08;2020;008573;2.000000
08;2020;008398;25.000000
08;2020;008400;13.000000
08;2020;008664;7.000000
08;2020;008668;3.000000
08;2020;008576;1.000000
08;2020;008582;22.000000
08;2020;008677;.000000
08;2020;008679;4.000000
08;2020;008676;2.000000
08;2020;008685;4.000000
08;2020;008691;21.000000
08;2020;008693;10.000000
08;2020;008408;2.000000
08;2020;008413;11.000000
08;2020;008595;6.000000
08;2020;008602;2.000000
08;2020;008692;8.000000
08;2020;008696;21.000000
08;2020;008606;1.000000
08;2020;008614;2.000000
08;2020;008697;76.000000
08;2020;008710;27.000000
08;2020;008572;4.000000
08;2020;008578;21.000000
08;2020;008706;1.000000
08;2020;008707;16.000000
08;2020;008587;1.000000
08;2020;008597;1.000000
08;2020;008613;9.000000
08;2020;008636;4.000000
08;2020;008635;13.000000
08;2020;008642;23.000000
08;2020;008708;21.000000
08;2020;008735;2.000000
08;2020;008713;7.000000
08;2020;008714;1.000000
08;2020;008644;2.000000
08;2020;008654;10.000000
08;2020;008736;9.000000
08;2020;008761;39.000000
08;2020;008646;95.000000
08;2020;008650;1.000000
08;2020;008738;17.000000
08;2020;008760;3.000000
08;2020;008663;1.000000
08;2020;008678;6.000000
08;2020;008651;3.000000
08;2020;008669;1.000000
08;2020;008762;8.000000
08;2020;008763;25.000000
08;2020;008765;84.000000
08;2020;008767;5.000000
08;2020;008673;1.000000
08;2020;008684;3.000000
08;2020;008682;19.000000
08;2020;008686;1.000000
08;2020;008700;1.000000
08;2020;008702;2.000000
08;2020;008768;1.000000
08;2020;008771;1.000000
08;2020;008694;11.000000
08;2020;008716;15.000000
08;2020;008764;19.000000
08;2020;008785;2.000000
08;2020;008717;3.000000
08;2020;008718;51.000000
08;2020;008703;1.000000
08;2020;008725;6.000000
08;2020;008772;5.000000
08;2020;008773;5.000000
08;2020;008727;14.000000
08;2020;008729;2.000000
08;2020;008786;16.000000
08;2020;008821;2.000000
08;2020;008826;3.000000
08;2020;008833;4.000000
08;2020;008731;1.000000
08;2020;008733;1.000000
08;2020;008774;1.000000
08;2020;008808;1.000000
08;2020;008823;1.000000
08;2020;008824;1.000000
08;2020;008719;18.000000
08;2020;008720;25.000000
08;2020;008834;6.000000
08;2020;008841;69.000000
08;2020;008838;263.000000
08;2020;008839;43.000000
08;2020;008734;61.000000
08;2020;008740;5.000000
08;2020;008750;1.000000
08;2020;008754;6.000000
08;2020;008843;.000000
08;2020;008850;1.000000
08;2020;008868;7.000000
08;2020;008875;4.000000
08;2020;008759;1.000000
08;2020;008766;13.000000
08;2020;008724;4.000000
08;2020;008755;27.000000
08;2020;008844;1.000000
08;2020;008860;31.000000
08;2020;008893;1.000000
08;2020;008902;25.000000
08;2020;008901;52.000000
08;2020;008903;13.000000
08;2020;008906;5.000000
08;2020;008918;76.000000
08;2020;008775;17.000000
08;2020;008777;1.000000
08;2020;008776;20.000000
08;2020;008780;17.000000
08;2020;008919;82.000000
08;2020;008925;36.000000
08;2020;008904;15.000000
08;2020;008915;5.000000
08;2020;008934;21.000000
08;2020;008943;56.000000
08;2020;008778;11.000000
08;2020;008781;4.000000
08;2020;008926;65.000000
08;2020;008932;2.000000
08;2020;008942;52.000000
08;2020;008947;1.000000
08;2020;008788;9.000000
08;2020;008796;5.000000
08;2020;008783;6.000000
08;2020;008784;4.000000
08;2020;008797;2.000000
08;2020;008798;1.000000
08;2020;008790;4.000000
08;2020;008792;2.000000
08;2020;008807;1.000000
08;2020;008819;4.000000
08;2020;008820;1.000000
08;2020;008831;2.000000
08;2020;008793;5.000000
08;2020;008794;20.000000
08;2020;008950;1.000000
08;2020;008956;130.000000
08;2020;008813;3.000000
08;2020;008864;1.000000
08;2020;008944;18.000000
08;2020;008955;77.000000
08;2020;008957;55.000000
08;2020;009571;1.000000
08;2020;008832;6.000000
08;2020;008836;28.000000
08;2020;008917;3.000000
08;2020;008924;21.000000
08;2020;009575;33.000000
08;2020;009587;2.000000
08;2020;008840;40.000000
08;2020;008866;77.000000
08;2020;008941;119.000000
08;2020;008948;2.000000
08;2020;008995;81.312000
08;2020;009597;3.000000
08;2020;008949;51.000000
08;2020;008951;4.000000
08;2020;009600;4.000000
08;2020;009605;22.000000
08;2020;008867;6.000000
08;2020;008905;7.000000
08;2020;008958;23.000000
08;2020;008959;10.000000
08;2020;009612;.000000
08;2020;009696;.000000
08;2020;009577;4.000000
08;2020;009579;8.000000
08;2020;008911;1.000000
08;2020;008913;87.000000
08;2020;009911;6.000000
08;2020;009958;3.000000
08;2020;008928;2.000000
08;2020;008929;4.000000
08;2020;010031;3.000000
08;2020;010069;-2.000000
08;2020;009581;49.000000
08;2020;009583;2.000000
08;2020;009608;6.000000
08;2020;009651;10.000000
08;2020;009588;12.000000
08;2020;009591;1.000000
08;2020;009723;-1.000000
08;2020;010071;15.000000
08;2020;010213;1.000000
08;2020;010349;6.000000
08;2020;008935;2.000000
08;2020;008945;15.000000
08;2020;010352;1.000000
08;2020;010504;.000000
08;2020;009595;172.000000
08;2020;009606;7.000000
08;2020;010691;2.000000
08;2020;012040;10.000000
08;2020;010689;4.000000
08;2020;010714;1.000000
08;2020;009681;2.000000
08;2020;009925;4.000000
08;2020;010819;3.000000
08;2020;012060;1.000000
08;2020;008954;221.000000
08;2020;009078;7.000000
08;2020;012042;2.000000
08;2020;012343;5.000000
08;2020;010051;2.000000
08;2020;010053;4.000000
08;2020;012535;.000000
08;2020;012644;1.000000
08;2020;009593;2.000000
08;2020;009603;6.000000
08;2020;009731;1.000000
08;2020;009870;-1.000000
08;2020;010121;22.000000
08;2020;010249;5.000000
08;2020;010446;1.000000
08;2020;011016;1.000000
08;2020;013018;1.000000
08;2020;013353;1.000000
08;2020;011465;1.000000
08;2020;011744;1.000000
08;2020;012149;12.000000
08;2020;012340;4.000000
08;2020;012536;2.000000
08;2020;013081;2.000000
08;2020;012017;1.000000
08;2020;012041;3.000000
08;2020;009910;15.000000
08;2020;010052;12.000000
08;2020;012157;14.000000
08;2020;012175;2.000000
08;2020;013173;1.000000
08;2020;013655;2.000000
08;2020;010054;3.000000
08;2020;010259;1.000000
08;2020;013656;2.000000
08;2020;014043;.000000
08;2020;010599;1.000000
08;2020;010927;9.000000
08;2020;012176;3.000000
08;2020;012339;8.000000
08;2020;014044;1.000000
08;2020;014372;-1.000000
08;2020;012342;4.000000
08;2020;012518;.000000
08;2020;010977;1.000000
08;2020;011885;2.000000
08;2020;015172;21.000000
08;2020;015211;1.000000
08;2020;012921;3.000000
08;2020;013009;2.000000
08;2020;013011;2.000000
08;2020;013078;2.000000
08;2020;011888;7.000000
08;2020;012062;1.000000
08;2020;015215;3.000000
08;2020;015216;3.000000
08;2020;012151;8.000000
08;2020;012152;2.000000
08;2020;015175;23.000000
08;2020;015176;42.000000
08;2020;015217;1.000000
08;2020;015218;2.000000
08;2020;013094;3.000000
08;2020;013233;15.000000
08;2020;015223;1.000000
08;2020;015226;7.000000
08;2020;012158;-1.000000
08;2020;012563;2.000000
08;2020;015219;2.000000
08;2020;015220;.000000
08;2020;015228;6.000000
08;2020;015229;8.000000
08;2020;012818;1.000000
08;2020;013007;1.000000
08;2020;013308;1.000000
08;2020;013313;5.000000
08;2020;013012;2.000000
08;2020;013015;7.000000
08;2020;015230;20.000000
08;2020;015231;4.000000
08;2020;015221;13.000000
08;2020;015222;3.000000
08;2020;013017;7.000000
08;2020;013100;3.000000
08;2020;014743;6.000000
08;2020;015173;8.000000
08;2020;015224;1.000000
08;2020;015225;3.000000
08;2020;015260;2.000000
08;2020;015263;16.000000
08;2020;015257;3.000000
08;2020;015290;6.000000
08;2020;015264;5.000000
08;2020;015266;3.000000
08;2020;013875;11.000000
08;2020;014065;21.000000
08;2020;015268;5.000000
08;2020;015269;1.000000
08;2020;015272;5.000000
08;2020;015282;5.000000
08;2020;015291;9.000000
08;2020;015293;9.000000
08;2020;014742;5.000000
08;2020;014744;6.000000
08;2020;015286;2.000000
08;2020;015292;15.000000
08;2020;015312;1.000000
08;2020;015314;38.000000
08;2020;015328;3.000000
08;2020;015330;12.000000
08;2020;015174;21.000000
08;2020;015212;1.000000
08;2020;015295;2.000000
08;2020;015301;1.000000
08;2020;015294;1.000000
08;2020;015303;4.000000
08;2020;015322;1.000000
08;2020;015327;1.000000
08;2020;015305;1.000000
08;2020;015319;17.000000
08;2020;015334;2.000000
08;2020;015338;1.000000
08;2020;015261;6.000000
08;2020;015262;2.000000
08;2020;015335;2.000000
08;2020;015344;4.000000
08;2020;015321;1.000000
08;2020;015326;4.000000
08;2020;015342;4.000000
08;2020;015347;17.000000
08;2020;015348;18.000000
08;2020;015350;1.000000
08;2020;015358;3.000000
08;2020;015363;1.000000
08;2020;015265;12.000000
08;2020;015270;2.000000
08;2020;015329;.000000
08;2020;015337;2.000000
08;2020;015366;1.000000
08;2020;015367;3.000000
08;2020;015355;4.000000
08;2020;015360;6.000000
08;2020;015273;11.000000
08;2020;015274;12.000000
08;2020;015278;1.000000
08;2020;015279;3.000000
08;2020;015370;3.000000
08;2020;015371;1.000000
08;2020;015341;1.000000
08;2020;015343;2.000000
08;2020;015346;2.000000
08;2020;015349;1.000000
08;2020;015352;2.000000
08;2020;015362;1.000000
08;2020;015280;4.000000
08;2020;015281;1.000000
08;2020;015361;5.000000
08;2020;015365;4.000000
08;2020;015283;2.000000
08;2020;015285;5.000000
08;2020;015287;2.000000
08;2020;015304;2.000000
08;2020;015364;9.000000
08;2020;015373;2.000000
08;2020;015369;20.000000
08;2020;015378;28.000000
08;2020;015375;3.000000
08;2020;015381;16.000000
08;2020;015376;3.000000
08;2020;015377;10.000000
08;2020;015310;2.000000
08;2020;015318;1.000000
08;2020;015383;13.000000
08;2020;015389;7.000000
08;2020;015394;2.000000
08;2020;015402;1.000000
08;2020;015380;10.000000
08;2020;015396;21.000000
08;2020;015333;1.000000
08;2020;015336;2.000000
08;2020;015379;3.000000
08;2020;015382;148.500000
08;2020;015397;70.000000
08;2020;015407;2.000000
08;2020;015403;1.000000
08;2020;015412;3.000000
08;2020;015339;4.000000
08;2020;015340;3.000000
08;2020;015409;1.000000
08;2020;015411;1.000000
08;2020;015414;7.000000
08;2020;015417;16.000000
08;2020;015419;6.000000
08;2020;015421;1.000000
08;2020;015345;1.000000
08;2020;015356;1.000000
08;2020;015398;9.000000
08;2020;015408;3.000000
08;2020;015424;8.000000
08;2020;015427;3.000000
08;2020;015368;17.000000
08;2020;015384;25.000000
08;2020;015430;1.000000
08;2020;015431;2.000000
08;2020;015415;5.000000
08;2020;015434;7.000000
08;2020;015442;13.000000
08;2020;015444;29.000000
08;2020;015390;2.000000
08;2020;015391;2.000000
08;2020;015447;7.000000
08;2020;015449;18.000000
08;2020;015395;8.000000
08;2020;015399;1.000000
08;2020;015438;6.000000
08;2020;015441;8.000000
08;2020;015437;8.000000
08;2020;015439;8.000000
08;2020;015400;4.000000
08;2020;015410;2.000000
08;2020;015458;6.000000
08;2020;015463;2.000000
08;2020;015450;7.000000
08;2020;015451;11.000000
08;2020;015416;7.000000
08;2020;015418;4.000000
08;2020;015456;4.000000
08;2020;015462;4.000000
08;2020;015465;6.000000
08;2020;015468;10.000000
08;2020;015464;2.000000
08;2020;015467;4.000000
08;2020;015420;17.000000
08;2020;015425;6.000000
08;2020;015443;88.000000
08;2020;015459;3.000000
08;2020;015426;4.000000
08;2020;015428;1.000000
08;2020;015476;1.000000
08;2020;015488;131.000000
08;2020;015475;4.000000
08;2020;015504;11.000000
08;2020;015469;9.000000
08;2020;015477;4.000000
08;2020;015494;2.000000
08;2020;015497;3.000000
08;2020;015432;18.000000
08;2020;015433;55.000000
08;2020;015507;2.000000
08;2020;015511;2.000000
08;2020;015440;8.000000
08;2020;015446;3.000000
08;2020;015509;3.000000
08;2020;015523;7.000000
08;2020;015526;2.000000
08;2020;015535;4.000000
08;2020;015521;12.000000
08;2020;015533;8.000000
08;2020;015484;7.000000
08;2020;015490;1.000000
08;2020;015448;7.000000
08;2020;015452;2.000000
08;2020;015453;3.000000
08;2020;015460;13.000000
08;2020;015508;2.000000
08;2020;015510;4.000000
08;2020;015515;1.000000
08;2020;015517;1.000000
08;2020;015461;2.000000
08;2020;015466;2.000000
08;2020;015536;3.000000
08;2020;015541;35.000000
08;2020;015538;6.000000
08;2020;015543;2.000000
08;2020;015527;1.000000
08;2020;015539;2.000000
08;2020;015479;5.000000
08;2020;015481;1.000000
08;2020;015549;3.000000
08;2020;015552;4.000000
08;2020;015550;23.000000
08;2020;015585;235.074200
08;2020;015489;13.000000
08;2020;015493;2.000000
08;2020;015553;5.000000
08;2020;015601;4.780000
08;2020;015547;10.000000
08;2020;015606;8.000000
08;2020;015586;93.000000
08;2020;015609;11.000000
08;2020;015613;872.722000
08;2020;015615;204.282000
08;2020;015502;16.000000
08;2020;015503;23.000000
08;2020;015607;11.000000
08;2020;015611;3.000000
08;2020;015610;-2.000000
08;2020;015636;85.516000
08;2020;015632;25.000000
08;2020;015638;268.632000
08;2020;015512;6.000000
08;2020;015513;1.000000
08;2020;015637;67.894000
08;2020;015642;48.000000
08;2020;015518;12.000000
08;2020;015520;3.000000
08;2020;015621;746.450000
08;2020;015635;41.000000
08;2020;015657;115.775000
08;2020;015666;5.000000
08;2020;015658;98.935000
08;2020;015665;29.000000
08;2020;015681;5.000000
08;2020;015687;3.000000
08;2020;015522;6.000000
08;2020;015528;4.000000
08;2020;015641;161.000000
08;2020;015659;295.260000
08;2020;015534;3.000000
08;2020;015537;2.000000
08;2020;015667;41.000000
08;2020;015682;7.000000
08;2020;015540;20.000000
08;2020;015542;4.000000
08;2020;015690;7.000000
08;2020;015693;2.000000
08;2020;015691;1.000000
08;2020;015695;2.000000
08;2020;015698;2.000000
08;2020;015699;4.000000
08;2020;015660;153.180000
08;2020;015663;11.000000
08;2020;015836;1.000000
08;2020;015860;5.000000
08;2020;015858;5.000000
08;2020;015864;2.000000
08;2020;015867;11.000000
08;2020;015869;3.000000
08;2020;015668;32.000000
08;2020;015669;19.000000
08;2020;015545;4.000000
08;2020;015548;10.000000
08;2020;015692;6.000000
08;2020;015694;4.000000
08;2020;015870;6.000000
08;2020;015876;37.000000
08;2020;015554;7.000000
08;2020;015608;6.000000
08;2020;015696;9.000000
08;2020;015833;3.000000
08;2020;015868;8.000000
08;2020;015871;1.000000
08;2020;015862;3.000000
08;2020;015866;6.000000
08;2020;015874;89.000000
08;2020;015875;2.000000
08;2020;015612;517.055000
08;2020;015662;19.000000
08;2020;015880;3.000000
08;2020;016053;4.000000
08;2020;015879;3.000000
08;2020;015881;4.000000
08;2020;015882;49.000000
08;2020;015884;2.000000
08;2020;015887;3.000000
08;2020;015889;3.000000
08;2020;015664;32.000000
08;2020;015679;19.000000
08;2020;016054;5.000000
08;2020;016056;8.000000
08;2020;015885;2.000000
08;2020;016058;2.000000
08;2020;016033;2.000000
08;2020;016038;2.000000
08;2020;016073;6.000000
08;2020;016074;6.000000
08;2020;016068;2.000000
08;2020;016070;13.000000
08;2020;015680;21.000000
08;2020;015688;13.000000
08;2020;016075;1.000000
08;2020;016077;13.000000
08;2020;016060;9.000000
08;2020;016062;23.000000
08;2020;015689;3.000000
08;2020;015697;2.000000
08;2020;016067;4.000000
08;2020;016069;14.000000
08;2020;015835;107.000000
08;2020;015840;2.000000
08;2020;016076;9.000000
08;2020;016082;17.000000
08;2020;016079;8.000000
08;2020;016088;5.000000
08;2020;015854;6.000000
08;2020;015855;3.000000
08;2020;016085;2.000000
08;2020;016087;11.000000
08;2020;016078;36.000000
08;2020;016080;12.000000
08;2020;016143;5.490000
