Produktnummer;Lev.prono;Strekkode;Beskrivelse;Sortimentskode;Skien;Porsgrunn;Kristiansand;Tonsberg;Arendal;Sandefjord;Larvik;Stock
XON1010922;1010922;7312550109229;XON xxHOWARD LEIGHT LEIGHTNING L1 HØRSELVERN;UT;.000000;.000000;.000000;1.000000;.000000;.000000;.000000;NULL
GB1183002R1231G;GB1183002R1231G;7391530067049;TIM GUSTAVSBERG ESTETIC 8300 C+ M/SKJULT S/P-LÅS INK T.SETE;HL;-1.000000;-1.000000;-4.000000;.000000;-4.000000;-1.000000;-1.000000;NULL
GB1183300S0030;GB1183300S0030;4051202471910;GUSTAVSBERG ESTETIC VEGGSKÅL SORT C+ INKL. SETE;HL;.000000;1.000000;.000000;.000000;2.000000;1.000000;.000000;NULL
GB12;11112;7026750111813;ASK GLASSBOR 12 MM;BL;26.000000;17.000000;.000000;9.000000;17.000000;11.000000;8.000000;NULL
GB1921102035;GB1921102035;8711778140783;TIM GUSTAVSBERG TRIOMONT XS SPYLEKNAPP DOBBELT HVIT;HL;.000000;2.000000;2.000000;.000000;3.000000;2.000000;5.000000;NULL
GB1921102037;GB1921102037;8711778140714;TIM GUSTAVSBERG TRIOMONT XS SPYLEKNAPP DOBBELT KROM;HL;.000000;-1.000000;1.000000;.000000;10.000000;4.000000;.000000;NULL
GB41103250;GB41103250;7393792227407;GUSTAVSBERG DUSJSETT;HL;.000000;NULL;.000000;2.000000;8.000000;5.000000;2.000000;NULL
kd-45403;kd-45403;6903366454033;KDO KENDO PRO FUGEPISTOL;HL;14.000000;9.000000;NULL;-7.000000;.000000;NULL;8.000000;NULL
kd-90341;kd-90341;6903366903418;KENDO xxVERKTØYVOGN;UT;.000000;NULL;.000000;.000000;-2.000000;.000000;.000000;NULL
kdo10903;kdo10903;6903366109032;KENDO SPISSTANG MINI 115MM;HL;18.000000;12.000000;7.000000;16.000000;19.000000;8.000000;9.000000;NULL
kdo11401;kdo11401;6903366114012;KENDO VANNPUMPETANG 250MM;HL;.000000;NULL;3.000000;.000000;9.000000;7.000000;.000000;NULL
kdo11721;kdo11721;6903366117211;KENDO AVISOLERINGSTANG SELVJUSTERENDE 205MM;HL;3.000000;2.000000;6.000000;3.000000;-1.000000;6.000000;4.000000;NULL
kdo11823;kdo11823;6903366118232;KENDO HULLTANG 235MM;HL;1.000000;NULL;5.000000;10.000000;5.000000;8.000000;8.000000;NULL
kdo12001;kdo12001;6903366120013;KENDO BOLTSAKS 300MM;HL;NULL;NULL;2.000000;4.000000;4.000000;6.000000;3.000000;NULL
kdo15101;kdo15101;6903366151017;KENDO SKIFTENØKKEL 150MM;HL;6.000000;1.000000;6.000000;3.000000;7.000000;4.000000;5.000000;NULL
kdo15103;kdo15103;6903366151031;KENDO SKIFTENØKKEL 250MM;HL;-2.000000;NULL;1.000000;1.000000;.000000;8.000000;2.000000;NULL
kdo15207;kdo15207;6903366152076;KENDO KOMBINASJONSNØKKEL 7MM;HL;NULL;NULL;NULL;8.000000;7.000000;9.000000;9.000000;NULL
kdo15210;kdo15210;6903366152106;KENDO KOMBINASJONSNØKKEL 10MM;HL;NULL;NULL;NULL;3.000000;7.000000;8.000000;12.000000;NULL
kdo15211;kdo15211;6903366152113;KENDO KOMBINASJONSNØKKEL 11MM;HL;NULL;NULL;NULL;9.000000;6.000000;10.000000;10.000000;NULL
kdo15215;kdo15215;6903366152151;KENDO KOMBINASJONSNØKKEL 15MM;HL;NULL;NULL;NULL;9.000000;7.000000;10.000000;9.000000;NULL
kdo15216;kdo15216;6903366152168;KENDO KOMBINASJONSNØKKEL 16MM;HL;NULL;NULL;NULL;7.000000;8.000000;10.000000;10.000000;NULL
kdo15219;kdo15219;6903366152199;KENDO KOMBINASJONSNØKKEL 19MM;HL;NULL;NULL;NULL;9.000000;4.000000;8.000000;8.000000;NULL
kdo15224;kdo15224;6903366152243;KENDO KOMBINASJONSNØKKEL 24MM;HL;NULL;NULL;NULL;6.000000;1.000000;10.000000;4.000000;NULL
kdo15521;kdo15521;6903366155213;KENDO KOMBINASJONSNØKKEL M/SKRALLE 21MM;HL;NULL;NULL;NULL;7.000000;10.000000;8.000000;9.000000;NULL
kdo15524;kdo15524;6903366155244;KDO xxKENDO KOMBINASJONSNØKKEL M/SKRALLE 24MM;UT;NULL;NULL;NULL;12.000000;.000000;7.000000;8.000000;NULL
kdo16207;kdo16207;6903366162075;KENDO PIPENØKKELSETT 1/2" 11 DELER;HL;6.000000;1.000000;1.000000;3.000000;1.000000;6.000000;4.000000;NULL
kdo1949;kdo1949;6952062619499;HOTDEAL KNIVSETT 3 DELER;HL;NULL;NULL;NULL;NULL;2.000000;NULL;NULL;NULL
kdo20126;kdo20126;6903366201262;KENDO SKRUTREKKER PH1X100MM;HL;7.000000;NULL;17.000000;2.000000;14.000000;5.000000;11.000000;NULL
kdo20133;kdo20133;6903366201330;KENDO SKRUTREKKER PH2X200MM;HL;10.000000;NULL;8.000000;7.000000;19.000000;6.000000;12.000000;NULL
kdo20271;kdo20271;6903366202719;KDO xxKENDO BITS SKRUTREKKER 185MM;UT;NULL;NULL;4.000000;6.000000;-2.000000;4.000000;2.000000;NULL
kdo2055;kdo2055;6952062620556;HOTDEAL MÅLEBÅND 19MM X 5M;HL;NULL;NULL;NULL;NULL;9.000000;NULL;NULL;NULL
kdo20735;kdo20735;6903366207356;KENDO UNBRACOSETT 9 NØKLER;HL;4.000000;8.000000;2.000000;8.000000;.000000;12.000000;11.000000;NULL
kdo2125;kdo2125;6952062621256;HOTDEAL STRIPSSETT 150 DELER;HL;NULL;6.000000;NULL;NULL;.000000;NULL;6.000000;NULL
kdo25112;kdo25112;6903366251120;KENDO MURERHAMMER 600G;HL;1.000000;NULL;NULL;2.000000;3.000000;6.000000;6.000000;NULL
kdo25301;kdo25301;6903366253018;KENDO SLEGGEHAMMER 1000G;HL;8.000000;.000000;6.000000;2.000000;6.000000;3.000000;2.000000;NULL
kdo2534;kdo2534;6952062625346;HOTDEAL SLIPESVAMP 3 STK;HL;NULL;NULL;NULL;NULL;9.000000;NULL;9.000000;NULL
kdo25502;kdo25502;6903366255029;KENDO GUMMIHAMMER SORT 16OZ;HL;10.000000;.000000;.000000;6.000000;.000000;8.000000;5.000000;NULL
kdo26502;kdo26502;6903366265028;KENDO MEISEL FLAT 16X300MM;HL;2.000000;.000000;5.000000;13.000000;3.000000;6.000000;9.000000;NULL
XP03-D;XP03-D;230021061838;HUA xxTREND KABELTROMMEL 25M;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y554-060GM-1-FSC;Y554-060GM-1-FSC;7072742011739;KOL LIND AUTUMN BRUN EIK 60 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y554-060M-2;Y554-060M-2;7072742004465;KOL LIND AUTUMN 60 SERVANT;HL;.000000;NULL;NULL;NULL;NULL;.000000;NULL;NULL
Y554-060OM-FSC;Y554-060OM-FSC;7072742001372;GOL xxLIND AUTUMN EIK 60 MOD 2018;UT;.000000;.660000;.000000;-1.000000;.000000;.000000;.000000;NULL
Y554-070HOM-FSC;Y554-070HOM-FSC;7072742001396;GOL xxLIND AUTUMN EIK SIDESKAP MOD 2018;UT;.000000;NULL;.000000;NULL;1.000000;.000000;1.000000;NULL
Y554-080OM-3-FSC;Y554-080OM-3-FSC;7072742011791;KOL LIND AUTUMN EIK 80 SPEIL;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
Y554-160HOM-FSC;Y554-160HOM-FSC;7072742001457;GOL xxLIND AUTUMN EIK HØYSKAP MOD 2018;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y556-035H-C;Y556-035H-C;230021065584;GOL xxLIND SELECTION HØYSKAP U/FRONT;UT;.000000;-1.000000;.000000;.000000;1.000000;.000000;.000000;NULL
Y556-035H-GO;Y556-035H-GO;230021065546;GOL xxLIND SELECTION HØYSKAP FRONT - KAFFE;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y556-060-1-MW;Y556-060-1-MW;230021065416;GOL xxLIND SELECTION 60 FRONT - MATT HVIT;UT;.000000;.000000;.000000;.000000;.000000;2.000000;.000000;NULL
Y556-060-1-WP;Y556-060-1-WP;230021065423;GOL xxLIND SELECTION 60 FRONT - NATUR;UT;.000000;.000000;.000000;.000000;.000000;6.000000;.000000;NULL
Y556-080-1-MG;Y556-080-1-MG;230021065478;GOL xxLIND SELECTION 80 FRONT - MATT GRÅ;UT;.000000;.000000;.000000;.000000;1.000000;1.000000;.000000;NULL
Y556-080-FSC;Y556-080-FSC;7072742002126;GOL xxLIND SELECTION 80 MØBELSETT U/FRONT MOD 2018;UT;NULL;NULL;NULL;NULL;-1.000000;NULL;.000000;NULL
Y556-120;Y556-120;230021065379;GOL xxLIND SELECTION 120 U/FRONT;UT;.000000;.000000;.000000;.000000;2.000000;.000000;.000000;NULL
Y556-120-1-WP;Y556-120-1-WP;230021065355;GOL xxLIND SELECTION 120 FRONT - NATUR;UT;.000000;.000000;.000000;.000000;1.000000;3.000000;.000000;NULL
Y566-035H-FSC;Y566-035H-FSC;7072742001464;GOL LIND FOREST HØYSKAP MOD 2018;HL;3.000000;.000000;2.000000;.000000;1.000000;1.000000;1.000000;NULL
Y566-060-FSC;Y566-060-FSC;7072742001471;GOL LIND FOREST 60 BADEROMSMØBEL MOD 2018;HL;2.000000;1.000000;1.000000;2.000000;4.000000;2.000000;1.000000;NULL
Y566-060M-FSC;Y566-060M-FSC;7072742012491;KOL LIND FOREST 60 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y566-080;Y566-080;230021066949;GOL xxLIND FOREST 80 BADEROMSMØBEL;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y566-080C-FSC;Y566-080C-FSC;7072742012224;KOL LIND FOREST 80 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y566-100-FSC;Y566-100-FSC;7072742001495;GOL LIND FOREST 100 BADEROMSMØBEL MOD 2018;HL;.000000;.000000;1.000000;.000000;2.000000;.000000;-1.000000;NULL
Y566-100M-FSC;Y566-100M-FSC;7072742012064;KOL LIND FOREST 100 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y591-060B;Y591-060B;230021068158;GOL xxLIND ESSENCE 60 BADEROMSMØBEL I SORT;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
Y591-060B-1-FSC;Y591-060B-1-FSC;7072742008838;KOL LIND ESSENCE 60 SORT SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y591-080B-FSC;Y591-080B-FSC;7072742001532;GOL LIND ESSENCE 80 BADEROMSMØBEL I SORT MOD 2018;HL;2.000000;.000000;4.000000;-10.000000;2.000000;1.000000;2.000000;NULL
Y591-080MW-1-FSC;Y591-080MW-1-FSC;7072742009248;KOL LIND ESSENCE 80 MATT HVIT SERVATSKAP;HL;NULL;NULL;NULL;.000000;NULL;NULL;NULL;NULL
Y591-080MW-FSC;Y591-080MW-FSC;7072742005752;LIND ESSENCE 80 BADEROMSMØBEL MATT HVIT;HL;2.000000;.000000;.000000;1.000000;1.000000;1.000000;2.000000;NULL
Y591-100MW-1-FSC;Y591-100MW-1-FSC;7072742012538;KOL LIND ESSENCE 100 MATT HVIT SERVATSKAP;HL;NULL;.000000;NULL;NULL;NULL;NULL;NULL;NULL
Y591-100MW-FSC;Y591-100MW-FSC;7072742005783;LIND ESSENCE 100 BADEROMSMØBEL MATT HVIT;HL;.000000;.000000;.000000;2.000000;2.000000;1.000000;1.000000;NULL
Y592-060MG;Y592-060MG;230021068745;GOL xxLIND BELLEVUE 60 MATT GRÅ M/ENKEL SERVANT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y592-060MG-FSC;Y592-060MG-FSC;7072742001594;GOL LIND BELLEVUE 60 BADEROMSMØBEL I MATT GRÅ ENKEL MOD 2018;HL;1.000000;NULL;2.000000;2.000000;2.000000;.000000;1.000000;NULL
Y592-060W;Y592-060W-FSC;230021068738;GOL xxLIND BELLEVUE 60 HVIT M/ENKEL SERVANT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y592-060W-FSC;Y592-060W-FSC;7072742001082;GOL LIND BELLEVUE 60 BADEROMSMØBEL I HVIT ENKEL MOD 2018;HL;-1.000000;.000000;.000000;-1.000000;1.000000;.000000;-2.000000;NULL
Y592-080MG;Y592-080MG;230021068769;GOL xxLIND BELLEVUE 80 MATT GRÅ M/ENKEL SERVANT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y592-080W-1-FSC;Y592-080W-1-FSC;7072742012187;KOL LIND BELLEVUE 80 HVIT SERVANTSKAP;HL;.000000;NULL;NULL;NULL;NULL;.000000;NULL;NULL
Y656-080-FSC;Y656-080-FSC;7072742002959;LIND CONTINENTAL 80 BADEROMSMØBEL;HL;-2.000000;.000000;-2.000000;.000000;-1.000000;.000000;-1.000000;NULL
Y656-140C-FSC;Y656-140C-FSC;7072742004045;KOL LIND CONTINENTAL 140 SERVANTSKAP;HL;NULL;-1.000000;NULL;NULL;.000000;.000000;NULL;NULL
Y656-160-R-FSC;Y656-160-R-FSC;7072742003024;LIND xxCONTINENTAL HØYSKAP 160 CM HØYRE;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
Y656-174-R-FSC;Y656-174-R-FSC;7072742003000;LIND xxCONTINENTAL HØYSKAP 174 CM HØYRE;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YB137-060;YB137-060;7072742008814;KOL ESS. MOM. SEL. SERVANT 60;HL;NULL;NULL;.000000;NULL;NULL;.000000;NULL;NULL
YB137-080;YB137-080;7072742009217;KOL ESS. MOM. SEL. SERVANT 80;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
YBC170-060-1-FSC;YBC170-060-1-FSC;7072742012132;KOL LIND MOMENT 60 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC170-060-FSC;YBC170-060-FSC;7072742003055;LIND xxMOMENT 60 BADEROMSMØBEL;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
YBC170-080-1-FSC;YBC170-080-1-FSC;7072742012156;KOL LIND MOMENT 80 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC170-080-3-FSC;YBC170-080-3-FSC;7072742012255;KOL LIND MOMENT 80 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC195-100-FSC;YBC195-100-FSC;7072742005844;LIND MAGICAL 100 BADEROMSMØBEL SORT UTEN SPEIL;HL;-10.000000;.000000;-2.000000;-2.000000;.000000;-2.000000;-5.000000;NULL
YBC195-120-FSC;YBC195-120-FSC;7072742005851;LIND MAGICAL 120 BADEROMSMØBEL SORT UTEN SPEIL;HL;-1.000000;.000000;.000000;.000000;-4.000000;1.000000;-1.000000;NULL
YBC51-100-3;YBC51-100-3;7072742022049;KOL LIND MONACO/EMPIRE 100 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC51-60W;12YBC51-060W;230021015824;GOL xxLIND MONACO MØBELSETT HVIT M/SERVANT & SPEIL 60X46X65;UT;.000000;-2.000000;.000000;.000000;.000000;.000000;.000000;NULL
YBC51-W325;YBC51-W325;230021059897;GOL xxLIND MONACO HØYSKAP HVIT 31.5x32.5x172;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YBC66-030B;YBC66-030B;230021062194;GOL xxLIND JUTLANDIA SORT HØYSKAP 300x200x1600mm;UT;.000000;.000000;.000000;-1.000000;.000000;.000000;.000000;NULL
YBC95-100-4;YBC95-100-4;230021065126;NET xxLIND SUPRA HØYSKAP;UT;.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YC170-035H;YC170-035H;230021066758;GOL xxLIND MOMENT HØYSKAP;UT;.000000;-1.000000;.000000;-1.000000;1.000000;.000000;.000000;NULL
YC195-120C-FSC;YC195-120C-FSC;7072742012040;KOL LIND MAGICAL 120 SERVANTSKAP;HL;NULL;NULL;.000000;NULL;.000000;NULL;NULL;NULL
YC51-060-B;YC51-060-B;7072742022032;KOL LIND MONACO 60 SORT SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YCD51-040;YCD51-040;230021058449;GOL xxLIND CORNER MØBELSETT 40.5X40.5X76;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YCD51-040-1-FSC;YCD51-040-1-FSC;7072742012392;KOL LIND CORNER SPEIL + SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG1020-100B-L-FSC;YG1020-100B-L-FSC;7072742019889;KOL LIND EXPLORE SORT 100 SERVANTSKAP VENSTRE;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YG1020-100W-R-FSC;YG1020-100W-R-FSC;7072742020007;KOL LIND EXPLORE EIK 100 SERVANTSKAP HØYRE;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YM204-080A-FSC;YM204-080A-FSC;7072742012262;KOL LIND NATURE 80 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YM507-060B;YM507-060B;7072742012279;KOL LIND MONACO/DREAM/SELECTION 60 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YTG44-060-3;YTG44-060-3;230021068479;KOL xxLIND NUANCE 60 SPEIL OG HYLLE;UT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YTG80-040-FSC;YTG80-040-FSC;7072742001129;GOL xxLIND BASIC HØYSKAP MOD 2018;UT;.000000;NULL;NULL;.000000;.000000;NULL;NULL;NULL
Z96769;Z96769;7391515121339;UNI xxIFØ SIGN UTLØPSVENTIL Z96769;UT;4.000000;NULL;NULL;.000000;3.000000;NULL;.000000;NULL
MF2852C-R;MF2852C-R;230021062316;MFJ xxCELESTE BADEKARVEGG KROM HØYRE DOBBELT GLASS (65+45);UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
MF2853-80X190;MF2853-80X190;230021062231;MFJ xxCELESTE SPAZIO SIDE 80x190;UT;.000000;3.000000;.000000;.000000;1.000000;1.000000;.000000;NULL
MF2880-90L;MF2880-90L;7072742020168;KOL CELESTE DUSJHJØRNE MODEL MH300- VENSTRE;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MF2882-80L;MF2882-80L;230021065034;MFJ xxCELESTE DUSJHJØRNE MODEL MH200 80 VENSTRE;UT;.000000;NULL;.000000;.000000;-1.000000;.000000;.000000;NULL
MF2882FL-80;MF2882FL-80;230021067489;MFJ CELESTE MH200 VENSTREDØR 80CM M/FOLIERT GLASS;HL;2.000000;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;NULL
MF2882FL-90;MF2882FL-90;230021067472;MFJ CELESTE MH200 VENSTREDØR 90CM M/FOLIERT GLASS;HL;1.000000;-1.000000;1.000000;-11.000000;2.000000;2.000000;2.000000;NULL
MF2882FR-80;MF2882FR-80;230021067519;MFJ CELESTE MH200 HØYREDØR 80CM M/FOLIERT GLASS;HL;1.000000;1.000000;1.000000;5.000000;1.000000;1.000000;2.000000;NULL
MF2882FR-90;MF2882FR-90;230021067816;MFJ CELESTE MH200 HØYREDØR 90CM M/FOLIERT GLASS;HL;1.000000;.000000;2.000000;-14.000000;1.000000;2.000000;1.000000;NULL
MF3710FBL-90x190-L;MF3710FBL-90x190-L;7072742008944;CELESTE NERO DUSJVEGG 90 TIL DUSJHJØRNE 6MM FOLIE VENSTRE;HL;-1.000000;.000000;.000000;.000000;.000000;-1.000000;1.000000;NULL
YBC170-060-3-FSC;YBC170-060-3-FSC;7072742012149;KOL LIND MOMENT 60 SPEIL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC170-080;YBC170-080;230021066772;GOL xxLIND MOMENT 80 BADEROMSMØBEL;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YBC195-060-FSC;YBC195-060-FSC;7072742005820;LIND MAGICAL 60 BADEROMSMØBEL SORT UTEN SPEIL;HL;-4.000000;.000000;.000000;1.000000;.000000;-1.000000;-1.000000;NULL
YBC51-040D;YBC51-040D;230021061128;GOL xxLIND CURVE HØYSKAP HVIT 40X32.2X165;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YBC51-100E-1-FSC;YBC51-100E-1-FSC;7072742004359;KOL LIND PLUS 100 SERVANTSKAP;HL;NULL;NULL;.000000;NULL;NULL;NULL;NULL;NULL
YBC51-100E-2;YBC51-100E-2;7072742004366;KOL LIND PLUS 100 SERVANT;HL;NULL;NULL;.000000;.000000;NULL;NULL;NULL;NULL
YBC51-100E-3;YBC51-100E-3;7072742004373;KOL LIND PLUS 100 SPEIL;HL;NULL;.000000;NULL;NULL;NULL;NULL;NULL;NULL
YBC51-120DN-1-FSC;YBC51-120DN-1-FSC;7072742009163;KOL LIND MONACO/ESSENCE 120 HVIT DOBBEL SERVANTSKAP;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
YBC51-120DN-FSC;YBC51-120DN-FSC;7072742001723;GOL LIND MONACO 120 DBLSERVANT MØBELSETT+SPEIL HVIT MOD 2018;HL;1.000000;.000000;2.000000;1.000000;2.000000;2.000000;5.000000;NULL
YBC51-120T-1-FSC;YBC51-120T-1-FSC;7072742009231;KOL LIND MONACO/ESSENCE 120 MOD 2 HVIT SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
YBC51-120WM-1-FSC;YBC51-120WM-1-FSC;7072742009194;KOL LIND ESSENCE 120 MATT HVIT SERVATSKAP;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YBC51-120WM-FSC;YBC51-120WM-FSC;7072742005776;LIND ESSENCE 120 BADEROMSMØBEL MATT HVIT;HL;.000000;.000000;.000000;1.000000;.000000;.000000;1.000000;NULL
YBC51-140-FSC;YBC51-140-FSC;7072742001747;GOL LIND MONACO 140 MØBELSETT HVIT SERVANT & SPEIL MOD 2018;HL;.000000;.000000;1.000000;.000000;1.000000;.000000;1.000000;NULL
YBC66-030B-FSC;YBC66-030B-FSC;7072742001754;GOL xxLIND JUTLANDIA SORT HØYSKAP MOD 2018;UT;.000000;.000000;.000000;.000000;NULL;.000000;.000000;NULL
YC195-080C-FSC;YC195-080C-FSC;7072742012033;KOL LIND MAGICAL 80 SERVANTSKAP;HL;.000000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
YC195-100C-FSC;YC195-100C-FSC;7072742008890;KOL LIND MAGICAL 100 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
YCH143-035-FSC;YCH143-035-FSC;7072742003109;LIND NATURE HØYSKAP;HL;1.000000;1.000000;1.000000;.000000;.000000;2.000000;1.000000;NULL
YCH195-035-FSC;YCH195-035-FSC;7072742005813;LIND xxMAGICAL HØYSKAP SORT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
YG204-100A-FSC;YG204-100A-FSC;7072742004601;KOL LIND NATURE 100 SERVANTSKAP;HL;NULL;NULL;NULL;NULL;.000000;NULL;.000000;NULL
YLG3;YLG3;788845446527;SUP xxLAKE GREY 30X30;UT;.000000;.000000;.000000;-.090000;.900000;.000000;.000000;.000000
YT204-080;YT204-080;7072742009064;KOL LIND FOREST/NATURE/IMPACT 80 SERVANT;HL;NULL;NULL;.000000;NULL;NULL;.000000;NULL;NULL
YT204-120;YT204-120;7072742012118;KOL LIND FOREST 120 SERVANT;HL;NULL;NULL;NULL;.000000;NULL;.000000;NULL;NULL
YTG66-040G;YTG66-040G;230021069377;GOL xxLIND SHARP 40CM BADEROMSMØBEL GRÅ;UT;.000000;.000000;.000000;1.000000;.000000;.000000;-2.000000;NULL
YTP633-100;YTP633-100;230021069650;GOL LIND SERVANTPLATE STONE 100;HL;.000000;.000000;.000000;NULL;2.000000;2.000000;1.000000;NULL
Z1J-HM-13D;Z1J-HM-13D;230021060145;MFK xxMJØLNER BORHAMMER H1 810W;UT;.000000;-4.000000;.000000;-1.000000;-3.000000;.000000;.000000;NULL
Z94752;Z94752;7391515121315;MÅN IFØ DEKKPROPPER FOR TOALETT 4PK.;BL;8.000000;6.000000;14.000000;22.000000;31.000000;7.000000;.000000;NULL
Z96272;Z96272;7391515121414;UNI IFÖ CERA INNLØPSVENTIL M/STATIV;BL;.000000;NULL;NULL;-1.000000;4.000000;NULL;.000000;NULL
Z98303;Z98303;7391515121681;UNI IFØ TRYKKNAPPSETT DOBBELT SKYLL KROM - TIL SIGN OG SIGN;BL;.000000;5.000000;3.000000;2.000000;5.000000;3.000000;.000000;NULL
MF19-9878DF-2/3;MF19-9878DF-2/3;7072742010503;KOL CELESTE SILVIA DK RETT KROM 90X100 M/F/DØR -BAKVEGG;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
MF2201DF-80;MF2201DF-80;230021067526;MFJ CELESTE MARELLA DUSJHJØRNE 80X80 BUET KROM FOLIE;HL;1.000000;.000000;1.000000;1.000000;2.000000;1.000000;2.000000;NULL
MF2202-80;MF2202-80;230021064082;MFJ xxCELESTE MARELLA DUSJHJØRNE RETT KROM KLART GLASS;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
MF2202DF-90;MF2202DF-90;230021068042;MFJ CELESTE MARELLA DUSJHJØRNE 90X90 RETT M/FOLIE KROM;HL;1.000000;1.000000;1.000000;.000000;2.000000;2.000000;1.000000;NULL
MF2882-90L;MF2882-90L;230021063795;MFJ xxCELESTE DUSJHJØRNE MODEL MH200 VENSTRE;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
MF-308-320;MF-308-320;230021069025;CELESTE TRANSPARENT VANNSTOPPLIST 3M;HL;.000000;2.000000;9.000000;9.000000;24.000000;6.000000;10.000000;NULL
MIJ003;MIJ003;230021016371;MIJ xxFASADEFLIS NEPTUNO MARRON 15X45;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;.000000
MILA.BA.0520;MILA.BA.0520;8436540811936;KMX xxLISTELO MILA BASALTO 5X20;UT;.000000;.000000;.000000;.000000;.000000;50.000000;.000000;NULL
Y592-120MG-3;Y592-120MG-3;7072742012576;KOL LIND BELLEVUE 120 SPEIL;HL;NULL;NULL;NULL;NULL;.000000;NULL;NULL;NULL
Y592-120W-1-FSC;Y592-120W-1-FSC;7072742012361;KOL LIND BELLEVUE 120 HVIT SERVANTSKAP DOBBEL;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Y592-120W-FSC;Y592-120W-FSC;7072742001655;GOL LIND BELLEVUE 120 BADEROMSMØBEL I HVIT DOBBEL MOD 2018;HL;.000000;.000000;.000000;.000000;2.000000;1.000000;1.000000;NULL
Y633-035H;Y633-035H;230021069735;GOL xxLIND VITALITY HØYSKAP;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
Y633-035H-FSC;Y633-035H-FSC;7072742001662;GOL xxLIND VITALITY HØYSKAP MOD 2018;UT;.000000;.000000;.000000;.000000;-1.000000;.000000;.000000;NULL
Y633-060-FSC;Y633-060-FSC;7072742001679;GOL xxLIND VITALITY 60 BADEROMSMØBEL UTEN SPEIL MOD 2018;UT;.000000;1.000000;2.000000;.000000;.000000;.000000;.000000;NULL
Y633-080;Y633-080;230021069728;GOL xxLIND VITALITY 80 BADEROMSMØBEL UTEN SPEIL;UT;.000000;2.000000;.000000;.000000;.000000;.000000;.000000;NULL
